WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,HOUSE_OF_PARLIAMENT,IDA_NAME,TENURE,MP_NAME,WORK_DESCRIPTION,RECOMMENDATION_DATE,RECOMMENDED_AMOUNT,FLAG,CONSTITUENCY_ID,WORK_STAGE,LETTER_NO,SANCTION_AMOUNT,Sno,CONSTITUENCY,WORK_RECOMMENDATION_DTL_ID,FILE_STATUS,TENURE_START_DATE,TENURE_END_DATE,ATTACH_ID,SANCTION_DATE,Total_Amt,WORK_ID,ACTUAL_AMOUNT,ACTUAL_END_DATE,AVERAGE_RATING,VENDOR_NAME,VENDOR_ID,IA_NAME,FUND_DISBURSED_AMT,WORK_STATUS,days_to_sanction,days_since_recommendation,days_to_complete,is_completed_flag,SANCTION_FY,RECOMMENDATION_FY,FY,RECIPIENT_TYPE,IS_TRIBAL_TRUST,IS_SC_AREA,IS_ST_AREA,rule_violations,rule_score,cost_anomaly_score,cost_anomaly_flag,cost_anomaly_method,category_median,category_sample_size,cost_anomaly_reason,is_duplicate_candidate,duplicate_candidate_score,risk_index,primary_anchors,signal_type_count,tier_level,is_tier2,tier_promotion_reason
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Construction of cement road from Shri Suryakant Bhagat to Prashant Burbure house in Mouja Nandori, Saudrapur",2025-05-15,500000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/9,500000.0,56.0,Constituency_D (Agrarian Rural Hub),199777.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,479,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (479d)
Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Providing artificial limbs to the disabled person of Wardha district. (Shri.Premkumar Dilip Naik, Resident Warud, District Wardha)",2025-05-15,200000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/9,200000.0,57.0,Constituency_D (Agrarian Rural Hub),199778.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,479,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,True,0.883,43.99,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.88); Operational Backlog: Pending sanction >45d (479d)
Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Providing artificial limbs to the disabled person in Wardha district. (Mr. Kartik Bhomle, Resident Wardha, Wardha District)",2025-05-15,200000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/9,200000.0,58.0,Constituency_D (Agrarian Rural Hub),199780.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,479,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,True,0.879,43.87,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.88); Operational Backlog: Pending sanction >45d (479d)
Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Providing artificial limbs to the disabled person  in Wardha district. (Ms. Kritika Anil Bhise, resident of Nachangaon, Taluka Deoli, Wardha)",2025-05-15,200000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/9,200000.0,59.0,Constituency_D (Agrarian Rural Hub),199781.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,479,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,True,0.862,43.36,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.86); Operational Backlog: Pending sanction >45d (479d)
Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Providing artificial limbs to the disabled person in Wardha district. (Ms. Pragya Dharmendra Kamble, Res. Gadgenagar Pulgaon Tal. Deoli Dist. Wardha)",2025-05-15,200000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/9,200000.0,60.0,Constituency_D (Agrarian Rural Hub),199783.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,479,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,True,0.878,43.84,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.88); Operational Backlog: Pending sanction >45d (479d)
Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Providing artificial limbs to the disabled person in Wardha district. (Shri. Pravin Sudhakar Kapse, Res. Digdoh, Tal. Deoli, Dist. Wardha)",2025-05-15,200000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/9,200000.0,61.0,Constituency_D (Agrarian Rural Hub),199784.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,479,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,True,0.883,43.99,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.88); Operational Backlog: Pending sanction >45d (479d)
Normal/Others,"WS/MP18136/2026-2027/204526-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Installation of paving blocks in the square near the statue of Rani Avantabai Lodhi in Mouja Nandpur.,2025-06-03,1000000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/10,1000000.0,62.0,Constituency_D (Agrarian Rural Hub),204526.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2026-07-09,,,,,,,,,,,401.0,460,,False,2026-27,2025-26,2026-27,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.0,False,isolation_forest,999971.0,113,,False,0.0,20.19,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 401d (>75d mandated window)
Normal/Others,WS/MP18136/2025-2026/204527-Installing tube-wells and borewells,Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Borgaon (Meghe), Taluka Wardha Siddharth Nagar Ward No. 4 Work on drilling a borehole on government land near the house of Mrs. Vandana Ghuge.",2025-06-03,96400.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/10,96400.0,63.0,Constituency_D (Agrarian Rural Hub),204527.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2025-11-20,,,,,,,,,,,170.0,460,,False,2025-26,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'R5', 'description': 'Project cost below â‚¹1 lakh guideline floor â€” low-value micro-work requiring clustering corroboration', 'weight': 10}]",25,0.525012801378533,False,isolation_forest,999971.0,113,,False,0.0,57.89,[],2,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 170d (>75d mandated window)
Normal/Others,WS/MP18136/2025-2026/204528-Installing tube-wells and borewells,Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Nachangaon, Tal. Deoli Swami Samarth Mandir Ward No. 4 Bobde Layout Shivaji Colony to carry out  drilling a borehole on government land.",2025-06-03,96400.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/10,96400.0,64.0,Constituency_D (Agrarian Rural Hub),204528.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2025-11-26,,,,,,,,,,,176.0,460,,False,2025-26,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'R5', 'description': 'Project cost below â‚¹1 lakh guideline floor â€” low-value micro-work requiring clustering corroboration', 'weight': 10}]",25,0.525012801378533,False,isolation_forest,999971.0,113,,False,0.0,57.89,[],2,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 176d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/204530-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Under Nagar Panchayat Karanja, Ward No. 16, to carry out stone paving and asphalting from Gopal Kamble to Gangadhar Yavle houses.",2025-06-03,1000000.0,1.0,257.0,Work Completed,LN/MP18136/2025-2026/10,1000000.0,65.0,Constituency_D (Agrarian Rural Hub),204530.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1975043.0,2026-01-29,,159798.0,991944.0,2026-02-02,0.0,VIKI VITHALRAO BHADE,78074.0,Executive Engineer Public Works Zillha Parishad Wardha,991944.0,Payment Success,240.0,460,4.0,True,2025-26,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.0,False,isolation_forest,999971.0,113,,False,0.0,20.19,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 240d (>75d mandated window)
Normal/Others,NA-Installing tube-wells and borewells,Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Benoda, Tal. Arvi, to carry outdrilling a borehole on government land near the house of Shri. Wamanrao Sawant.",2025-06-03,100000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/10,100000.0,66.0,Constituency_D (Agrarian Rural Hub),204529.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,460,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (460d)
Normal/Others,WS/MP18136/2026-2027/211192-Construction of bus-sheds or bus-stops,Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Construction of a Bus shelter at Tona Phata in Mouja Sarkaspur, Ta Arvi",2025-06-22,500000.0,1.0,257.0,Work partially Completed,LN/MP18136/2025-2026/11,500000.0,67.0,Constituency_D (Agrarian Rural Hub),211192.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2026-06-23,,,,,,President Pragati Majoor Sahakari Sanstha Ltd,22449.0,"Executive Engineer, Public Works Division, Aarvi",207630.0,Payment Success,366.0,441,,False,2026-27,2025-26,2026-27,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.1193660637946461,False,isolation_forest,999971.0,113,,False,0.0,25.7,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 366d (>75d mandated window)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Strengthening work from Pipri to Gangapur road in Hinganghat Taluka.,2025-07-10,1000000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/12,1000000.0,68.0,Constituency_D (Agrarian Rural Hub),216854.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,423,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (423d)
Normal/Others,WS/MP18136/2025-2026/216856-Construction of community centers and community halls,Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Construction of hall in the open space at Ward No. 5, Ayodhya Nagar, Nandori Road, Samudrapur, Taluka.",2025-07-10,995210.0,1.0,257.0,Work Completed,LN/MP18136/2025-2026/13,995210.0,69.0,Constituency_D (Agrarian Rural Hub),216856.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1945572.0,2026-01-20,,157808.0,995210.0,2026-01-22,0.0,GAJANAN DEVAJI HATWAR,77381.0,Executive Engineer Public Works Zillha Parishad Wardha,995210.0,Payment Success,194.0,423,2.0,True,2025-26,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D4', 'description': 'Just-below-threshold budget positioning (within 1-2% or â‚¹2,000 below key round slabs â‚¹1L, â‚¹10L, â‚¹25L, â‚¹50L, â‚¹1Cr) â€” potential approval ceiling or procurement threshold evasion', 'weight': 15}]",30,0.1418851396534687,False,isolation_forest,999971.0,113,,False,0.0,46.93,['JUST_BELOW_THRESHOLD'],2,Tier 2 (Actionable Red Flag),True,"Actionable Red Flag: Corroborated by 2 independent signals [JUST_BELOW_THRESHOLD + SANCTION_DELAY_BREACH] -> Threshold Evasion: Budget of Rs 995,210 positioned just below statutory slab; Sanction Delay: Took 194d (>75d mandated window)"
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Concreting and installing paving blocks, etc. on the government land near the Chhatrapati Shivaji Maharaj statue at Wadner, Taluka Hinganghat dist Wardha",2025-07-10,1000000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/15,1000000.0,70.0,Constituency_D (Agrarian Rural Hub),216897.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,423,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (423d)
Normal/Others,WS/MP18136/2025-2026/218115-Construction of community centers and community halls,Maharashtra,2.0,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Construction of a community Hall in Siddharth Nagar Colony, Mouja Bhatkuli Renkapur, Taluka Dhamangaon Railway",2025-07-14,1000000.0,1.0,257.0,Physical Inspection,LN/MP18136/2025-2026/16,1000000.0,71.0,Constituency_D (Agrarian Rural Hub),218115.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1893280.0,2025-11-26,,153890.0,984594.0,2026-01-06,0.0,SARPANCH SACHIV GRAM BHATKULI RENU,76595.0,"Excutive Engineer , Zilha Parishad, Works Division, Amravati",984594.0,Payment Success,135.0,419,41.0,True,2025-26,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.0,False,isolation_forest,999971.0,113,,False,0.0,20.19,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 135d (>75d mandated window)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Asphalting of approach road at Thul Layout in Ward No. 1, Mouja Sindi (Meghe), Taluka Wardha.",2025-08-07,150000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/17,150000.0,72.0,Constituency_D (Agrarian Rural Hub),225444.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,395,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (395d)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Paving blocks and concreting on government land in the premices of Shri Gurudev Seva Mandal Public Prayer Temple at Deurwada,2025-09-02,1500000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/18,1500000.0,73.0,Constituency_D (Agrarian Rural Hub),231043.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,369,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (369d)
Normal/Others,"WS/MP18136/2026-2027/231461-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Paving blocks and concreting on government land in the premises of Ahilyabai Holkar statue in Shirpur,2025-09-04,700000.0,1.0,257.0,Work partially Completed,LN/MP18136/2025-2026/19,700000.0,74.0,Constituency_D (Agrarian Rural Hub),231461.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2026-06-19,,,,,,President Pragati Majoor Sahakari Sanstha Ltd,22449.0,"Executive Engineer, Public Works Division, Aarvi",267697.0,Payment Success,288.0,367,,False,2026-27,2025-26,2026-27,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.2098201529937934,False,isolation_forest,999971.0,113,,False,0.0,29.88,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 288d (>75d mandated window)
Normal/Others,NA-Installing tube-wells and borewells,Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"outdrilling a borewell on government land in Gram Panchayat Kanhapur, near Bus Stop, Ward No. 1, Tah. Selu, Dist -Wardha",2025-09-29,105000.0,1.0,257.0,Pending for Sanction,LN/MP18136/2025-2026/20,105000.0,75.0,Constituency_D (Agrarian Rural Hub),238996.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,342,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (342d)
